round_number,duel_id,timestamp,oliver_guess,viggo_guess,us_score,best_opponent_guess,opponent_score,country_code,round_location,state
2,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"8.453320210572688, 7.558721134618054","-2.025544540429778, 29.80606510546544",4816,"9.065504788581402, 7.482657791263674",4945,ng,"9.0016444754577, 7.314364525497541",NM
3,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"56.744221152235575, 22.377532632562367","56.74491109732893, 22.379904929022242",5000,"56.744173143479955, 22.37758165585943",5000,lv,"56.74417975481965, 22.37756287078956",NM
4,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"49.60994958555693, 6.122573564175333","49.53985519682759, 6.127325406192523",4922,"49.84443710807409, 6.0978954570922905",4961,lu,"49.83411490419754, 6.292984782133656",NM
5,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"19.97309873881419, -100.8270427715629","19.169586643267177, -96.12875630856729",3712,"20.909935722615366, -98.87436224184528",4129,mx,"23.78749079998593, -97.77538223740308",NM
6,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"52.39227530215505, 19.279484779554302","50.26718831189614, 19.376241701858444",4499,"51.033528596494676, 19.56089313051115",4136,pl,"54.05982000182224, 19.66062895853879",NM
7,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"47.14135225134165, 10.97455004508455","47.08900384818177, 13.454026147737984",4807,"47.15518800589855, 10.61142860206289",4734,at,"47.2230039294892, 11.89173649310704",NM
8,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"44.478260624759386, 9.42062501350843","43.93756227223572, 12.45753841930985",4997,"43.93597659875479, 12.445947969469477",5000,sm,"43.93698894754563, 12.444925031800814",NM
9,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"-37.053735036304516, -63.70086823843643","-30.976301212467806, -61.90148701760517",3490,"-33.7747870947673, -56.0183187845932",4926,uy,"-33.99654456291199, -56.12071265866739",NM
10,3cd3edf4-4cdb-4cf6-8840-18094499eabd,2024-09-07 14:27:59,"46.346128845474816, 16.10734339552406","46.019412665082996, 14.922556907027648",4426,"46.55935199765106, 17.981077652852438",4662,hr,"45.546259204702714, 18.659910386382855",NM
1,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"46.02285219976547, 14.463382604228965","46.26485024446706, 15.390514691022824",4879,"46.26040745511804, 15.029286676287166",4884,si,"46.41139216822997, 14.5306870241149",NM
2,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"47.418537929623156, 2.157284365351928","51.86717552068248, 19.675732407384537",4212,"42.83198487005711, -0.20626674463860795",4201,fr,"45.57816224469059, -0.7833335855964118",NM
3,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"5.595560847958621, -0.42179935620930475","6.673150334279609, -1.6152804730385228",4973,"5.688625377038318, -0.20909496186763965",4938,gh,"5.548062625116543, -0.3493400676726664",NM
4,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"27.64438793127372, -101.70005920989725","31.68538442450841, -106.44504972809212",2910,"27.88102563728856, -105.84652794546719",2647,mx,"31.890879972857153, -116.60285340312603",NM
5,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"50.44198398651707, -90.61824486618072","46.81297667444125, -65.78659020158419",3240,"55.81214355012048, -97.91872945023816",5000,ca,"55.81206731147214, -97.91868434283752",NM
6,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"56.526741040804005, 25.89560571101912","56.95481902228952, 24.176533777663415",4990,"56.97439238791292, 24.120467136622604",4990,lv,"56.94142242251912, 24.12318325596987",NM
7,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"61.627041717170485, 24.67528991335782","62.58818235841438, 27.78499822570146",4165,"61.758008059595696, 21.8228547567417",3918,fi,"65.30829356529719, 25.40509709991345",NM
8,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"-33.72206349344893, -60.81675229727729","-30.821524676873878, -60.05862722393596",4069,"-32.855743186045835, -69.6012826273415",3635,ar,"-35.37572152906123, -64.26571358330355",NM
9,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"53.39739067193858, -6.7564441589433795","52.68241266332244, -8.382603775135784",4809,"52.75631989560959, -3.1789606004964632",4070,ie,"52.06267163546535, -8.44012422173831",NM
10,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"14.612090117441818, -90.54374061096541","14.839699120198732, -91.52681847425731",4850,"14.84406059166452, -91.4975219321507",4852,gt,"15.320714139720424, -91.46429719956768",NM
11,73b60fd9-95e9-4e57-bcb7-22d9176c0754,2024-09-07 14:19:10,"54.2435739092948, -114.78199174499002","51.86146702977809, -115.59233205780632",1948,"49.291024988675744, -86.43364091291407",4047,ca,"49.39754970373366, -91.61079738237048",NM
1,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"45.855261696700005, -73.29955207053027","46.833039206589156, -71.2335566740904",4484,"45.65883876994671, -73.55140370612322",4542,ca,"45.48648822899565, -75.72777067396524",NM
2,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"36.20719985382245, -85.46881898608704","42.49134783267551, -85.09942916766603",2708,"39.12460232270454, -94.58067860306696",3803,us,"35.42836970899221, -97.50462815464674",NM
3,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"47.50327916857651, 18.229758656277358","41.98815066816657, 21.540465143996464",4651,"46.117761972825654, 14.793506206616533",3200,bg,"42.184299541066544, 23.07544909807829",NM
4,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"32.9314179112654, -97.0367400604353","37.85018149827444, -89.23790728330093",3821,"42.14199071435974, -102.19839089023849",2887,us,"42.05161008344009, -90.38316097293234",NM
5,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"34.5293708383299, 132.89301470528073","36.61861896370597, 138.97664987402956",4715,"34.19506743163778, 133.37088630765797",4851,jp,"34.20140886439933, 133.9540080664257",NM
6,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"-26.842435567267316, 28.346155630485626","14.770452431408799, -15.291354398444884",3488,"-26.57048028009456, 31.426000785841754",3327,bw,"-21.15028855487521, 27.50418276797136",NM
7,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"-22.23174457593271, -50.83661721804435","-30.2640482226301, 25.363082178550133",3019,"-12.162623324383294, -42.86191333532834",2736,br,"-21.761055468800933, -42.16719122799378",NM
8,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"37.781336127474624, 29.837364648043543","40.455120444901326, 34.00944705144252",4423,"39.92673079047555, 32.90847514075702",3662,tr,"37.41853894653625, 27.41303968976684",NM
9,0635d778-f2c8-4379-979f-a6ceebc64f63,2024-09-07 14:05:18,"-32.62617825908302, -71.25073861872734","-30.77668607017135, -70.867300199338",4798,"-32.091329675178166, -70.85474760119595",4433,cl,"-30.19966852313873, -71.23370142155903",NM
1,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"49.866911261258394, 30.311131923439742","47.59743510722205, 36.32588463891361",4244,"49.70931684109209, 27.36294364444238",4744,ua,"50.16314465165982, 26.267202236539497",NM
2,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"53.57744654386216, 41.89427777835711","56.93216578217835, 68.09838729500942",2699,"56.78939624772361, 25.787364401926585",2758,ua,"47.58230364390573, 29.56456189402478",NM
3,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"-6.4583066779999605, 107.1168665970545","-7.593904225261541, 111.9978735939952",2823,"-3.509667224958843, 103.5335173758293",3749,id,"0.3407417426236008, 101.0263008591444",NM
4,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"-45.54632481484286, -68.56546718747404","-39.6274873439123, -67.99258308963405",4314,"-33.72927860612983, -67.14473871881954",2542,ar,"-44.457241130243915, -65.61299633923969",NM
5,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"47.434025947858544, 8.791561262697835","47.37462326296598, 8.347196604677144",4857,"46.881813699413975, 7.984924769894328",4828,ch,"47.39728464703651, 7.665507829562785",NM
6,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"44.46717568011565, 25.973765619075547","46.33321540099208, 24.11119752178349",4548,"45.026588508785665, 25.012335332250476",4461,ro,"45.5292823621276, 27.49603455534108",NM
7,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"13.329865620354568, 76.97794197254186","9.80870726266985, 78.42256148292412",4595,"13.07303746026939, 78.10217307082965",4284,in,"13.8245704952333, 75.68703862247267",NM
8,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"60.17847543254569, 19.89108417101401","57.59169624973883, 14.14491744724167",4441,"60.50896598890861, 15.128370685165429",4688,se,"61.215379826549565, 16.658191571382034",NM
9,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"61.05830050201579, 24.462094206422645","63.277851013039594, 25.898664109528006",4573,"62.85950025255072, 26.60055912226193",4409,fi,"62.148677657571575, 22.53870215081578",NM
10,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"-34.67670547918209, -58.44351563588179","-39.39336001360744, -66.57084104387788",3998,"-31.336181267266245, -64.1850104457544",4151,ar,"-31.664879633636655, -60.726045039652355",NM
11,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"43.009389636711575, -3.845446889515043","42.76648858273341, -8.01710253003954",4562,"41.40397861032778, -7.749207019656523",4374,es,"43.14513387651488, -6.085539802750532",NM
12,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"46.66432167565068, 17.780664550172624","56.65747048700186, 25.307165411103895",4699,"58.72159689889255, 25.463015714861196",4665,lv,"57.63631845564655, 25.04743524436826",NM
13,03b7cafb-db0e-457c-9abd-6d7732af7d4d,2024-09-07 13:58:25,"61.03581915765381, 24.147729668797382","62.96895115356173, 25.491307908322447",4935,"62.234102216476984, 22.54637831882421",4526,fi,"60.9654676138646, 24.554948736519457",NM
1,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"43.247020467558386, -89.47701293842857","34.655138492895844, -90.55557611725874",4148,"47.331465278675665, -83.30100307399051",2924,us,"40.30104060578499, -90.08601839604856",NM
2,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"62.206242486771494, -7.024321180645232","62.08109557128959, -6.886563135664627",4990,"61.97778679136028, -6.920607330923083",4964,fo,"62.09110368377876, -6.951788530318023",NM
3,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"45.38126496465767, 24.114016480625445","40.833106018194606, 21.825708608606245",2020,"47.42578407629057, 8.93332668727588",3614,fr,"44.51917269699871, 2.75974072696052",NM
4,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"-18.81071522692267, -47.626428323032655","3.664520543840678, 102.31296175499324",4016,"2.9157171266582442, 107.48166505485948",2904,id,"3.445203667803181, 98.81659074764438",NM
5,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"27.80121560833431, -81.72303170668614","33.16644670350128, -83.62170220054806",4214,"42.847464803278555, -75.471403249561",2090,us,"30.293587364086825, -82.98980572571891",NM
6,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"34.5859457497628, 133.19057100308183","40.082078922226636, 141.15774578116367",4432,"40.131598026191874, 140.9228347760878",4421,jp,"38.169528177696456, 140.88443251963136",NM
7,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"47.12100416974976, 19.263248403650664","55.09113087642438, 23.877011863445134",4827,"55.836957686797525, 22.591825313467563",4775,lt,"55.65227454213316, 23.85447331964234",NM
8,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"-2.325357153805894, 29.500787728438294","-1.848725008093032, 29.828340171918317",2905,"1.4073909372213624, 37.68946752282444",4329,ke,"-0.7713021118977497, 38.42897807395311",NM
9,14c1e10c-73d6-4924-b864-e0a8754e48ed,2024-09-07 13:46:47,"49.68315925184374, 16.083860525970806","44.36780363610201, 20.308936864912518",2704,"56.886517357462225, 25.00660721152685",4715,lv,"57.27633495462482, 26.57022299921431",NM
1,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"12.958279712035658, 77.6544812366515","10.247619006424197, 78.00001886583789",4467,"12.844151426232994, 77.80899895961805",4117,in,"10.19061033998079, 76.17280206345968",NM
2,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"13.045690805833079, -15.012741501451444","-1.95561824232087, 30.23854890954467",4751,"12.842024593306705, -14.897594173713182",4750,sn,"12.56250779684329, -15.68510666201904",NM
3,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"31.965170307779257, 35.792258597728576","30.533680059141734, 35.825370869147235",4846,"30.127499312642996, 35.443264513584815",4988,jo,"30.16384553930421, 35.43518574992478",NM
4,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"6.583270027971276, 80.27914721137991","8.476113484644507, 80.61652446877844",4910,"8.038467536753464, 80.61753171433396",4795,lk,"8.6679468000231, 80.8382372519813",NM
5,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"47.52772667354999, 0.010171867437147597",,3297,"53.874383842016776, -6.816670568538525",4606,ie,"52.56696572515691, -6.741118895727645",NM
6,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"37.74652329230932, 14.618505147317178","39.341105795453124, -2.6549525012047104",4130,"39.5900284075108, -1.9339899675956729",4186,es,"42.38974487123004, -2.532377514240452",NM
7,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"5.784504210424602, -0.7620661779765348","6.66558961726127, -1.6114805100201757",4517,"5.969849926436826, -0.1438796523134278",4701,gh,"6.443050982814269, 0.7254946365333066",NM
8,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"64.2189257454624, -15.64699394213462","65.34930935416547, -20.89623854655907",4447,"64.81289521578414, -23.02312093620584",4424,is,"63.54486808699993, -19.61012309826378",NM
9,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"37.82277875613251, 27.84978764821216","37.74021204826883, 30.601009875358642",4299,"39.73936287141183, 30.58322093256468",4766,tr,"40.03500635309314, 29.66284089074306",NM
10,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"-32.22715910112444, -70.65846017405472","-36.81833842461388, -72.28959656053102",4845,"-36.825658351169594, -72.5696020038497",3647,cl,"-31.93189746814299, -71.13739590730283",NM
11,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"1.335085084024223, 103.89066534788608","1.3967215993393867, 103.84331443730451",4977,"1.3485102182749327, 103.96442034961035",5000,sg,"1.349740395290657, 103.9638773791332",NM
12,309e6ced-9734-4f91-9134-e737c297f9a8,2024-09-06 21:44:59,"46.330126342272656, 15.491114700644628","44.73471793641215, 15.214706230219415",4915,"45.8006987901946, 15.17056312676404",4759,si,"46.42160504072145, 15.867023701181457",NM
1,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"14.588650599344996, -90.16691213912351","14.793375235266236, -91.51166183193834",4909,"14.963372458721208, -91.8026185853514",4985,gt,"14.96805923816886, -91.75443700500792",NMPZ
2,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"-19.236197262845174, -50.229855933339046","-26.084985632448983, -51.29371496088951",1492,"-14.391228905834268, -49.733434193860454",1893,br,"-2.123443378799975, -59.32457314129933",NMPZ
3,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"14.591883091885155, 121.0104025613116","10.678522759507292, 122.95758241656269",4226,"10.321891470953602, 123.91294979578572",4361,ph,"8.142829315196506, 123.8423089080274",NMPZ
4,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"-0.14015812465905994, 35.448398805871896","-1.890621859825259, 29.891184398789495",4141,"2.5747382716065963, 35.65243981107067",3599,ke,"-2.3282281866448113, 37.51106611153602",NMPZ
5,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"45.322047632613454, 2.0180542156209835","38.80170840679161, -9.194673576912347",3950,"41.586581695303046, -4.720134681624679",4084,es,"42.55481648173428, -8.86715692637846",NMPZ
6,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"42.85284680159223, 12.291034384924213","39.86566303888044, -3.804970076390697",4656,"41.897708395154794, 12.523413698101441",4945,it,"41.74664678276066, 12.649867859945443",NMPZ
7,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"19.48817704922093, -98.86951945588075","8.853911905392016, -79.97372183315831",3048,"-0.23036790790589737, -79.19034309286656",4617,ec,"0.9625906544848446, -79.63016337223661",NMPZ
8,e4cbc8ae-aa33-40ed-bebb-25d75a2934d9,2024-09-06 21:26:15,"49.95560929060353, 15.427963343749877","55.72359963205034, 9.35205641438472",3126,"55.393198711067775, 24.172630269729407",4681,lt,"54.50908251904571, 25.16850920547507",NMPZ
1,026c79f8-2a57-4d10-bcd3-8c01f4c4d6e7,2024-09-06 21:15:30,"1.9033962204435984, 103.271536326756","4.316275448003495, 101.46648937783131",1309,"22.442991244923522, 117.4601586467369",3982,mo,"22.2123750708908, 113.5422567755148",NMPZ
2,026c79f8-2a57-4d10-bcd3-8c01f4c4d6e7,2024-09-06 21:15:30,"14.938269001749138, 120.93057901075645","3.4665041821546474, 101.95814647585253",4788,"2.7486006571082133, 102.64779766919006",4574,my,"3.226044395891595, 101.308945117252",NMPZ
3,026c79f8-2a57-4d10-bcd3-8c01f4c4d6e7,2024-09-06 21:15:30,"6.45180478278209, 7.300791751265612","6.796130111848518, 3.844479036410262",4504,"6.989848713979039, 3.6978055173608526",4373,ng,"6.113782254911524, 5.658707200357552",NMPZ
4,026c79f8-2a57-4d10-bcd3-8c01f4c4d6e7,2024-09-06 21:15:30,"42.81930919406271, 74.48094905203948","40.97452848330176, 72.94973495867652",551,"42.414204426966045, 24.366067212237567",4710,bg,"43.26877485927088, 24.94697532191714",NMPZ
1,e354c462-a120-4b80-9416-a67bdabaf02d,2024-09-06 21:08:36,"-6.9594208659533985, 108.95742308369732","11.36997274138868, 122.71539471784394",3553,"6.038078135904658, 121.28134861175255",3655,ph,"7.02217695762412, 126.4435441850309",NM
2,e354c462-a120-4b80-9416-a67bdabaf02d,2024-09-06 21:08:36,"-5.798382360792477, -38.1324904213769","-4.353484042450031, -45.1498203402072",2963,"-4.829508219293234, -43.74728394835593",2712,br,"-1.785108895093904, -53.49547054371759",NM
3,e354c462-a120-4b80-9416-a67bdabaf02d,2024-09-06 21:08:36,"23.858624094813553, 121.12532763395079","22.34649806292643, 114.15912914005908",4860,"23.929596331607893, 121.00243409535736",4898,tw,"24.18292523343266, 120.747548756978",NM
4,e354c462-a120-4b80-9416-a67bdabaf02d,2024-09-06 21:08:36,"-8.592469832391787, -78.16986325140003","-14.804956558599368, -73.9172645182942",4646,"-9.850967553196654, -75.01611089596128",3830,pe,"-7.595820438088202, -78.89030355968096",NM
5,e354c462-a120-4b80-9416-a67bdabaf02d,2024-09-06 21:08:36,"19.04454098981626, -97.9232390805632","27.543106746351743, -105.67206792301646",4653,"25.57354356789748, -104.07606484797739",4030,mx,"28.67765741133372, -106.1116853624053",NM
6,e354c462-a120-4b80-9416-a67bdabaf02d,2024-09-06 21:08:36,"34.809623677030515, 137.60746909791868","40.11983408631082, 140.8407023237371",3970,"24.03688632149976, 120.70487304201282",2047,jp,"34.42923473697545, 132.9572049423604",NM
7,e354c462-a120-4b80-9416-a67bdabaf02d,2024-09-06 21:08:36,"48.77313941409478, 10.95003195295979","51.59255987115373, 10.623523401772411",4294,"49.94732369283725, 7.708047656070787",3806,de,"51.13062495399433, 14.618745054540469",NM
1,3ffac9c3-0059-4444-869a-e34b70b80d82,2024-09-06 21:01:03,"56.02884743514969, 8.379770074493628","56.01095886191769, 8.397625409289091",4988,"56.32605062611713, 9.548856194189387",4779,dk,"55.99171408037297, 8.33588772796152",NM
2,3ffac9c3-0059-4444-869a-e34b70b80d82,2024-09-06 21:01:03,"41.50992341553859, -94.922400469695","34.40834140352089, -96.84317712921091",3301,"35.29984468799547, -84.96907316130859",3634,us,"40.57533762413306, -85.82336089302095",NM
3,3ffac9c3-0059-4444-869a-e34b70b80d82,2024-09-06 21:01:03,"32.70724201616937, 35.19558308635643",,4942,"40.79373439819348, 30.31859899007212",2929,il,"32.69007787286187, 34.964577192392355",NM
4,3ffac9c3-0059-4444-869a-e34b70b80d82,2024-09-06 21:01:03,"12.007646103537088, 8.576779012833148","9.1655495429096, 7.597707501484008",4082,"5.843586511790903, 6.778565636057752",4671,ng,"6.324893864858836, 5.7460748977489",NM
5,3ffac9c3-0059-4444-869a-e34b70b80d82,2024-09-06 21:01:03,"19.034361795897034, -97.91481289893414","8.967745478525638, -79.97920935265506",3673,"4.587562825885396, -74.05944330337869",3473,co,"10.58512823225094, -75.0279185812681",NM
6,3ffac9c3-0059-4444-869a-e34b70b80d82,2024-09-06 21:01:03,"-2.0900588934492315, 32.40983216597449","8.881243425624955, -79.96457100811729",111,"49.48266139419585, 72.83370178662746",4588,kz,"50.813775756610006, 73.66680217615658",NM
1,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,"37.97734545537756, -4.328576356621705","40.27317066066291, -2.376664395676753",2482,"31.855354072555656, 35.959598975521104",1398,tn,"34.89310438505323, 10.71666998054204",NM
2,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,,"-24.640917822781425, 25.957688378176247",3721,"-21.721969774202996, 21.649260859046183",4997,bw,"-21.71282707498715, 21.64959575498957",NM
3,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,"-20.3699641759618, -47.301776670365385","-11.37846923805623, -61.03958927826414",1787,"-6.604297547071133, -39.80312172464976",3681,br,"-3.541284593812646, -43.90291146812755",NM
4,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,"0.014783550235940609, -78.6733504190306","-34.27516332034834, -56.15666306079705",3079,"-36.37885784559851, -64.378241872418",3690,ar,"-31.35233661645379, -65.12570167799502",NM
5,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,"11.629183077252966, 104.88489706336154","12.42531409649888, 103.73173484742809",4659,"11.752927407473075, 104.62245958361451",4363,kh,"13.25533982917759, 102.876412300365",NM
6,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,"7.425069783247329, 4.056180981992905","9.014388118189586, 7.419239366744108",4811,"6.835808987481287, 3.916210514645031",4936,ng,"6.88416791911247, 3.703929343197303",NM
7,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,"-36.9953827047569, 146.3129708285958","-34.27059209290621, 148.74165700792219",4931,"-37.458547113686386, 143.79763470482382",4393,au,"-36.76723936413763, 146.359174420158",NM
8,97c25bf0-8413-4512-9653-5aeb2bd7cdb4,2024-09-06 20:54:48,"44.83189610127825, 20.49488688223514","44.91440810140891, 15.487570518290909",3562,"49.59885658006979, -103.79762765533532",49,ro,"44.50728243707709, 28.43116882442839",NM
1,ade67950-64bb-4de6-9e68-f28ad3d7492f,2024-09-06 20:40:03,"23.775911099996904, 90.46192533229997","22.35714163404107, 91.83765560912742",4738,"22.423065132763465, 91.77531379693227",4763,bd,"22.884669983174145, 91.10312484536328",NMPZ
2,ade67950-64bb-4de6-9e68-f28ad3d7492f,2024-09-06 20:40:03,"19.51618758950219, -99.09999888027069","26.00534022982333, -103.70689911028936",843,"22.019770398006862, -100.09871169722511",722,ec,"-1.881309741038964, -80.08303508612221",NMPZ
3,ade67950-64bb-4de6-9e68-f28ad3d7492f,2024-09-06 20:40:03,"16.650069045782637, -95.05456561267158","14.54475624506469, 101.86518543403191",34,"6.820070908039703, -73.74298642112248",6,za,"-28.38511490932227, 32.41120024444398",NMPZ
4,ade67950-64bb-4de6-9e68-f28ad3d7492f,2024-09-06 20:40:03,"6.100179627902457, 0.10354735807470039","-27.26704281055472, 29.86834411797614",261,"-21.651153145490536, -52.34044454936826",1340,br,"-1.4341678418393915, -46.4687780765941",NMPZ
5,ade67950-64bb-4de6-9e68-f28ad3d7492f,2024-09-06 20:40:03,"35.37672645333694, -111.61930681355466","38.13373134846423, 33.985051169889466",63,"-17.393880935962397, -67.80486543979066",4236,bo,"-19.337989591216143, -65.91302072160117",NMPZ
1,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"-20.606080029661356, -47.810044890089166","-7.114797790988315, -46.25816576959566",3370,"-21.91007095557143, -49.591325182990296",3536,br,"-18.24648323824796, -53.998335021929314",NMPZ
2,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"-33.07858814591396, 137.99491907082358","-20.06965751588502, 134.35384953283423",4286,"-32.05713022015234, 119.64684228459564",2130,au,"-34.59974661513796, 135.67225402343433",NMPZ
3,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"-1.7758838554669067, 30.02216481054233","-1.9664649667606682, 29.850489216363087",4940,"-1.9358497502853356, 30.068908385667783",4991,rw,"-1.964971588092177, 30.06530931889846",NMPZ
4,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"17.741530261905304, -64.74566950730845","13.460975807308174, 144.78257766390223",190,"-10.441055157975299, 105.68008068930077",30,as,"-14.27431539002915, -170.585980054596",NMPZ
5,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"43.95981134217835, 4.090050314847504","38.609142382463695, -2.285101455771905",1443,"40.36344167783452, 9.374471455270642",1921,gr,"36.43480802420976, 28.230747428415437",NMPZ
6,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"50.014077063624434, 35.38236901297867","45.79554684395275, 25.049643620541254",2872,"57.076585951627166, 24.890886703260044",1664,tr,"41.20591806166901, 36.53715187301115",NMPZ
7,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"39.70179441427696, -0.773261974017907","39.048201782676394, 22.19234757425224",3240,"35.90170118949459, 14.399074657540716",4983,mt,"35.95454878748681, 14.3801135281443",NMPZ
8,fff52a6a-e264-4fc9-b59e-e5ff34bb85af,2024-09-06 20:30:54,"48.95106681007641, 42.332352235260345","54.49025709146784, 62.31582636659212",3021,"55.19780404813644, 52.83407709454587",2168,kz,"49.77434010926028, 72.9452264411637",NMPZ
1,4d29e934-4cf6-444c-98dc-483d1dc7ce79,2024-09-06 20:18:20,"47.07790613927912, 40.02987117401258","46.72497518219474, 30.60778693066738",883,"55.35836409020474, 47.052161917039186",1403,ru,"55.1203541543791, 83.00878572436153",NMPZ
